SMILES	odor
CC1COC(O1)CC(C)C	ripe
CC1COC(O1)CC(C)CCCC(C)(C)O	green
CC1COC(O1)CC(C)CCCC(C)(C)O	floral
CC1COC(O1)CC(C)CCCC(C)(C)O	lily
CC1COC(O1)CC(C)CCCC(C)(C)O	muguet
CC1COC(O1)CCSC	meaty
CC1COC2C1CCC(=C2)C	minty
CC1COC2C1CCC(=C2)C	dill
CC1COC2C1CCC(=C2)C	minty
CC1COC2C1CCC(=C2)C	floral
CC1COC2C1CCC(=C2)C	herbaceous
CC1COC2C1CCC(=C2)C	dill
CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C	ethereal
CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C	sweet
CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C	floral
CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C	musk
CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C	floral
CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C	musk
CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C	sweet
CC1COCC2=CC3=C(C=C12)C(CCC3(C)C)(C)C	musk
CC1CSCS1	sulfurous
CC1CSCS1	alliaceous
CC1CSCS1	tomato
CC1N=C(CO1)C	boiled
CC1N=C(CO1)C	beefy
CC1N=C(SC(S1)C)C	meaty
CC1N=C(SC(S1)C)C	beefy
CC1N2CCCC2SC(S1)C	meaty
CC1N2CCCC2SC(S1)C	cooked
CC1N2CCCC2SC(S1)C	roasted
CC1NC(SC(S1)C(C)C)C	sulfurous
CC1NC(SC(S1)C(C)C)C	groundnut
CC1NC(SC(S1)C(C)C)C	cocoa
CC1NC(SC(S1)C(C)C)C	roasted
CC1NC(SC(S1)C)C	sulfurous
CC1NC(SC(S1)C)C	nutty
CC1NC(SC(S1)C)C	hazelnut
CC1NC(SC(S1)C)C	corn
CC1NC(SC(S1)C)C	meaty
CC1NC(SC(S1)C)C	earthy
CC1NC(SC(S1)C)C	clam
CC1NC(SC(S1)C)C(C)C	leek
CC1NC(SC(S1)C)C(C)C	nutty
CC1NC(SC(S1)C)C(C)C	onion
CC1NC(SC(S1)C)C(C)C	peanut
CC1NC(SC(S1)C)C(C)C	meaty
CC1NC(SC(S1)C)C(C)C	cocoa
CC1NC(SC(S1)CC(C)C)C	nutty
CC1NC(SC(S1)CC(C)C)C	roasted
CC1NC(SC(S1)CC(C)C)C	cocoa
CC1NC(SC(S1)CC(C)C)C	peanut
CC1NC(SC(S1)CC(C)C)C	groundnut
CC1NC(SC(S1)CC(C)C)C	hazelnut
CC1NC(SC(S1)CC(C)C)C	meaty
CC1NCCS1	meaty
CC1NCCS1	cooked
CC1NCCS1	bouillon
CC1NCCS1	soupy
CC1NCCS1	brothy
CC1NCCS1	sweet
CC1NCCS1	fishy
CC1OC(OC(O1)C)C	sweet
CC1OC(OC(O1)C)C	aromatic
CC1OCC(O1)C2=CC=CC=C2	floral
CC1OCC(O1)C2=CC=CC=C2	jasmine
CC1OCC(O1)C2=CC=CC=C2	hyacinth
CC1OCC(O1)C2=CC=CC=C2	animal
CC1OCC2(CC3CCC2C3)CO1	fruity
CC1OCC2(CC3CCC2C3)CO1	green
CC1OCC2(CC3CCC2C3)CO1	rhubarb
CC1OCC2(CC3CCC2C3)CO1	celery
CC1OCC2(CC3CCC2C3)CO1	galbanum
CC1OCCC(S1)(C)C	green
CC1OCCC(S1)(C)C	woody
CC1OCCC(S1)(C)C	terpenic
CC1SC(SC(S1)C)C	sulfurous
CC1SC(SC(S1)C)C	green
CC1SC(SC(S1)C)C	onion
CC1SC(SC(S1)C)C	onion
CC1SC(SS1)C	meaty
CC1SC(SS1)C	beefy
CC1SC(SS1)C	sulfurous
CC1SC(SS1)C	cooked
CC1SC(SS1)C	chicken
CC1SC(SS1)C	onion
CC1SCCS1	sulfurous
CC1SCCS1	alliaceous
CC1SCCS1	smoky
CC1SCCS1	savory
CC1SCCS1	vegetable
CC1SCCSS1	meaty
CC1SCSS1	alliaceous
CC1SCSS1	roasted
CC1SCSS1	onion
CC1SCSS1	cooked
CC1SCSS1	seafood
CC1SCSS1	sulfurous
CCC(=CC1=CC=CC=C1)C=O	spicy
CCC(=CC1=CC=CO1)C=O	spicy
CCC(=CC1=CC=CO1)C=O	cinnamyl
CCC(=CC1=CC=CO1)C=O	leathery
CCC(=CCC(C)CCO)CC	floral
CCC(=CCC(C)CCO)CC	aldehydic
CCC(=CCC(C)CCO)CC	muguet
CCC(=CCC(C)CCO)CC	lily
CCC(=CCC(C)CCO)CC	of
CCC(=CCC(C)CCO)CC	the
CCC(=CCC(C)CCO)CC	valley
CCC(=CCC1CC=C(C1(C)C)C)CO	woody
CCC(=CCC1CC=C(C1(C)C)C)CO	sandal
CCC(=CCC1CC=C(C1(C)C)C)CO	wood
CCC(=CCC1CC=C(C1(C)C)C)CO	greasy
CCC(=CCC1CC=C(C1(C)C)C)CO	oily
CCC(=CCC1CC=C(C1(C)C)C)CO	wax
CCC(=CCCC(=CC#N)C)C	lemon
CCC(=CCCC(=CC#N)C)C	cologne
CCC(=CCCC(=CC#N)C)C	metallic
CCC(=CCCC(=CC#N)C)C	citrus
CCC(=CCCC(C)(C=C)O)C	floral
CCC(=CCCC(C)(C=C)O)C	fresh
CCC(=CCCC(C)(C=C)O)C	bois
CCC(=CCCC(C)(C=C)O)C	de
CCC(=CCCC(C)(C=C)O)C	rose
CCC(=CCCC(C)(C=C)O)C	herbaceous
CCC(=CCCC(C)(C=C)O)C	wet
CCC(=CCCC(C)(C=C)O)C	green
CCC(=CCCC(C)(C=C)O)C	lavender
CCC(=CCCC(C)(C=C)O)C	bergamot
CCC(=CCCC(C)(C=C)O)C	rose
CCC(=CCCC(C)(C=C)OC(=O)C)C	floral
CCC(=CCCC(C)(C=C)OC(=O)C)C	bergamot
CCC(=CCCC(C)(C=C)OC(=O)C)C	fruity
CCC(=CCCC(C)(C=C)OC(=O)C)C	tropical
CCC(=CCCC(C)(C=C)OC(=O)C)C	rose
CCC(=O)[O-].[Na+]	bland
CCC(=O)[O-].[Na+]	faint
CCC(=O)[O-].[Na+]	acetic
CCC(=O)C	ethereal
CCC(=O)C	acetone
CCC(=O)C	fruity
CCC(=O)C	camphoraceous
CCC(=O)C	sweet
CCC(=O)C	solvent
CCC(=O)C	ketonic
CCC(=O)C	pleasant
CCC(=O)C	pungent
CCC(=O)C	minty
CCC(=O)C(=CC1C(=CCCC1(C)C)C)C	floral
CCC(=O)C(=CC1C(=CCCC1(C)C)C)C	violet
CCC(=O)C(=CC1C(=CCCC1(C)C)C)C	sweet
CCC(=O)C(=CC1C(=CCCC1(C)C)C)C	powdery
CCC(=O)C(=CC1C(=CCCC1(C)C)C)C	woody
CCC(=O)C(=CC1C(CC=CC1(C)C)C)C	powdery
CCC(=O)C(=CC1C(CC=CC1(C)C)C)C	woody
CCC(=O)C(=CC1C(CC=CC1(C)C)C)C	orris
CCC(=O)C(=CC1C(CC=CC1(C)C)C)C	violet
CCC(=O)C(=CC1C(CC=CC1(C)C)C)C	berry
CCC(=O)C(=O)C	almond
CCC(=O)C(=O)C	buttery
CCC(=O)C(=O)C	caramel
CCC(=O)C(=O)C	cheese
CCC(=O)C(=O)C	chocolate
CCC(=O)C(=O)C	coffee
CCC(=O)C(=O)C	creamy
CCC(=O)C(=O)C	fruity
CCC(=O)C(=O)C	sweet
CCC(=O)C(=O)C	pungent
CCC(=O)C(=O)C	nutty
CCC(=O)C(=O)C	toasted
CCC(=O)C(=O)CC	buttery
CCC(=O)C(=O)CC	almond
CCC(=O)C(=O)CC	nutty
CCC(=O)C(=O)CC	caramel
CCC(=O)C(=O)CC	coffee
CCC(=O)C(=O)CC	creamy
CCC(=O)C(=O)CC	toasted
CCC(=O)C(=O)O	caramel
CCC(=O)C(=O)O	creamy
CCC(=O)C(=O)O	sweet
CCC(=O)C(=O)O	lactonic
CCC(=O)C(=O)O	brown
CCC(=O)C(C)C	minty
CCC(=O)C(C)CC=C(C)C	grapefruit
CCC(=O)C(C)CC=C(C)C	fruity
CCC(=O)C(C)CC=C(C)C	bitter
CCC(=O)C(C)CC=C(C)C	fresh
CCC(=O)C(C)CC=C(C)C	citrus
CCC(=O)C(C)O	truffle
CCC(=O)C(C)O	earthy
CCC(=O)C(C)O	nutty
CCC(=O)C(C)S	roasted
CCC(=O)C(C)S	meat
CCC(=O)C(C)S	meaty
CCC(=O)C(C)S	roasted
CCC(=O)C=C	green
CCC(=O)C=C	fishy
CCC(=O)C=C	pungent
CCC(=O)C=C	pepper
CCC(=O)C=C	mustard
CCC(=O)C=C	garlic
CCC(=O)C=C	onion
CCC(=O)C=C	spicy
CCC(=O)C=CC	ethereal
CCC(=O)C=CC	acidic
CCC(=O)C=CC	pungent
CCC(=O)C=CC	spicy
CCC(=O)C=CC	green
CCC(=O)C=CC	tropical
CCC(=O)C=CC	metallic
CCC(=O)C=CC=C(C)CCC=C(C)C.CC1=CCCC(C1C=CC(=O)C)(C)C.CC(=O)C	sweet
CCC(=O)C=CC=C(C)CCC=C(C)C.CC1=CCCC(C1C=CC(=O)C)(C)C.CC(=O)C	violet
CCC(=O)C=CC=C(C)CCC=C(C)C.CC1=CCCC(C1C=CC(=O)C)(C)C.CC(=O)C	citronella
CCC(=O)C=CC1=C(CCCC1(C)C)C	orris
CCC(=O)C=CC1=C(CCCC1(C)C)C	woody
CCC(=O)C=CC1=C(CCCC1(C)C)C	powdery
CCC(=O)C=CC1=C(CCCC1(C)C)C	floral
CCC(=O)C=CC1=C(CCCC1(C)C)C	violet
CCC(=O)C=CC1=C(CCCC1(C)C)C	tropical
CCC(=O)C=CC1=C(CCCC1(C)C)C	tobacco
CCC(=O)C=CC1=C(CCCC1(C)C)C	creamy
CCC(=O)C=CC1=CC=C(C=C1)OC	sweet
CCC(=O)C=CC1=CC=C(C=C1)OC	powdery
CCC(=O)C=CC1=CC=C(C=C1)OC	cherry
CCC(=O)C=CC1=CC=C(C=C1)OC	fruity
CCC(=O)C=CC1=CC=C(C=C1)OC	almond
CCC(=O)C=CC1=CC=C(C=C1)OC	anisic
CCC(=O)C=CC1=CC=C(C=C1)OC	vanilla
CCC(=O)C=CC1=CC=C(C=C1)OC	dry
CCC(=O)C=CC1=CC=C(C=C1)OC	heliotrope
CCC(=O)C=CC1=CC=C(C=C1)OC	coumarinic
CCC(=O)C=CC1C(=CCCC1(C)C)C	sweet
CCC(=O)C=CC1C(=CCCC1(C)C)C	powdery
CCC(=O)C=CC1C(=CCCC1(C)C)C	fruity
CCC(=O)C=CC1C(=CCCC1(C)C)C	floral
CCC(=O)C=CC1C(=CCCC1(C)C)C	violet
CCC(=O)C=CC1C(=CCCC1(C)C)C	beewax
CCC(=O)C=CC1C(=CCCC1(C)C)C	orris
CCC(=O)C=CC1C(=CCCC1(C)C)C	woody
CCC(=O)C=CC1C(=CCCC1(C)C)C	powdery
CCC(=O)C=CC1C(=CCCC1(C)C)C	tea
CCC(=O)C=CC1C(C=CCC1(C)C)C	woody
CCC(=O)C=CC1C(C=CCC1(C)C)C	musk
CCC(=O)C=CC1C(C=CCC1(C)C)C	patchouli
CCC(=O)C=CC1C(C=CCC1(C)C)C	oakmoss
CCC(=O)C1=CC=C(C=C1)N2CCOCC2	spicy
CCC(=O)C1=CC=C(C=C1)N2CCOCC2	citrus
CCC(=O)C1=CC=C(C=C1)N2CCOCC2	woody
CCC(=O)C1=CC=C(C=C1)N2CCOCC2	resinous
CCC(=O)C1=CC=C(C=C1)OC	musty
CCC(=O)C1=CC=C(C=C1)OC	anisic
CCC(=O)C1=CC=CC=C1	cherry
CCC(=O)C1=CC=CC=C1	hawthorn
CCC(=O)C1=CC=CC=C1	lilac
CCC(=O)C1=CC=CC=C1	floral
CCC(=O)C1=CC=CC=C1	aromatic
CCC(=O)C1=CC=CC=C1	herbaceous
CCC(=O)C1=CC=CC=C1	strong
CCC(=O)C1=CC=CN1	roasted
CCC(=O)C1=CC=CN1	popcorn
CCC(=O)C1=CC=CS1	creamy
CCC(=O)C1=CC=CS1	caramel
CCC(=O)C1=NC=CS1	nutty
CCC(=O)C1=NC=CS1	popcorn
CCC(=O)C1=NC=CS1	bready
CCC(=O)C1=NC=CS1	cereal
CCC(=O)C1=NCCC1	roasted
CCC(=O)C1=NCCC1	fishy
CCC(=O)C1=NCCS1	meaty
CCC(=O)C1=NCCS1	nutty
CCC(=O)C1=NCCS1	cooked
CCC(=O)C1=NCCS1	roasted
CCC(=O)C1CC(CC=C1C)C(C)C	leafy
CCC(=O)C1CC(CC=C1C)C(C)C	green
CCC(=O)C1CC(CC=C1C)C(C)C	woody
CCC(=O)C1CC(CC=C1C)C(C)C	herbaceous
CCC(=O)C1CC(CC=C1C)C(C)C	phenolic
CCC(=O)C1CC(CC=C1C)C(C)C	floral
CCC(=O)C1CC(CC=C1C)C(C)C	cortex
CCC(=O)C1CC(CC=C1C)C(C)C	citrus
CCC(=O)CC	ethereal
CCC(=O)CC	acetone
CCC(=O)CC(=O)C(=O)OCC	burnt
CCC(=O)CC(=O)C(=O)OCC	sugar
CCC(=O)CC(=O)C(=O)OCC	caramel
CCC(=O)CC(=O)C(=O)OCC	fruity
CCC(=O)CC(=O)C(=O)OCC	floral
CCC(=O)CC(C)(C)C1=CC=CC=C1	spicy
CCC(=O)CC(C)(C)C1=CC=CC=C1	pepper
CCC(=O)CC(C)(C)C1=CC=CC=C1	woody
CCC(=O)CC(C)(C)C1=CC=CC=C1	rose
CCC(=O)CC(C)(C)C1=CC=CC=C1	floral
CCC(=O)CC(C)(C)S	citrus
CCC(=O)CC(C)(C)S	grape
CCC(=O)CC(C)(C)S	fruity
CCC(=O)CC(C)(C)S	watery
CCC(=O)CC(C)(C)S	tropical
CCC(=O)CC(C)(C)S	earthy
CCC(=O)CC(C)(C)S	dewy
CCC(=O)CCC=CC=CC=C	peely
CCC(=O)CCC=CC=CC=C	balsamic
CCC(=O)CCC=CC=CC=C	floral
CCC(=O)CCC1C(=CCCC1(C)C)C.C#CCO	amber
CCC(=O)CCC1C(=CCCC1(C)C)C.C#CCO	ambergis
CCC(=O)CCC1C(=CCCC1(C)C)C.C#CCO	animal
CCC(=O)CCC1C(=CCCC1(C)C)C.C#CCO	dry
CCC(=O)CCC1C(=CCCC1(C)C)C.C#CCO	fresh
CCC(=O)CCC1C(=CCCC1(C)C)C.C#CCO	metallic
CCC(=O)CO	sweet
CCC(=O)CO	coffee
CCC(=O)CO	musty
CCC(=O)CO	grain
CCC(=O)CO	malty
CCC(=O)CO	butterscotch
CCC(=O)CO	brown
CCC(=O)CSC	mushroom
CCC(=O)CSC	garlic
CCC(=O)CSC	oily
CCC(=O)CSC	fishy
CCC(=O)CSC	fresh
CCC(=O)CSC	radish
CCC(=O)CSC	mustard
CCC(=O)CSC	horseradish
CCC(=O)CSC	wasabi
CCC(=O)CSC	alliaceous
CCC(=O)CSC	onion
CCC(=O)CSC	savory
CCC(=O)CSC	metallic
CCC(=O)CSC	vegetable
CCC(=O)O	dairy
CCC(=O)O	acidic
CCC(=O)O	rancid
CCC(=O)O	sour
CCC(=O)O	soy
CCC(=O)O	vinegar
CCC(=O)O	cheese
CCC(=O)O	pungent
CCC(=O)O	disagreeable
CCC(=O)OC	apple
CCC(=O)OC	banana
CCC(=O)OC	strawberry
CCC(=O)OC	fresh
CCC(=O)OC	rummy
CCC(=O)OC	fruity
CCC(=O)OC	sweet
CCC(=O)OC(C)(C)C1CCC(=CC1)C	herbaceous
CCC(=O)OC(C)(C)C1CCC(=CC1)C	green
CCC(=O)OC(C)(C)C1CCC(=CC1)C	old
CCC(=O)OC(C)(C)C1CCC(=CC1)C	wood
CCC(=O)OC(C)(C)C1CCC(=CC1)C	citrus
CCC(=O)OC(C)(C)C1CCC(=CC1)C	geranium
CCC(=O)OC(C)(C)C1CCC(=CC1)C	tropical
CCC(=O)OC(C)(C)C1CCC(=CC1)C	sweet
CCC(=O)OC(C)(C)CC1=CC=CC=C1	sweet
CCC(=O)OC(C)(C)CC1=CC=CC=C1	jasmine
CCC(=O)OC(C)(C)CC1=CC=CC=C1	hairy
CCC(=O)OC(C)(C)CC1=CC=CC=C1	tea
CCC(=O)OC(C)(C)CC1=CC=CC=C1	natural
CCC(=O)OC(C)(C)CC1=CC=CC=C1	floral
CCC(=O)OC(C)(CCC=C(C)C)C=C	herbaceous
CCC(=O)OC(C)(CCC=C(C)C)C=C	pear
CCC(=O)OC(C)(CCC=C(C)C)C=C	sweet
CCC(=O)OC(C)(CCC=C(C)C)C=C	bergamot
CCC(=O)OC(C)(CCC=C(C)C)C=C	lily
CCC(=O)OC(C)(CCC=C(C)C)C=C	woody
CCC(=O)OC(C)(CCC=C(C)C)C=C	rose
CCC(=O)OC(C)(CCC=C(C)C)C=C	rummy
CCC(=O)OC(C)(CCC=C(C)C)C=C	floral
CCC(=O)OC(C)(CCC=C(C)C)C=C	fresh
CCC(=O)OC(C)(CCC=C(C)CCC=C(C)C)C=C	floral
CCC(=O)OC(C)C	fruity
CCC(=O)OC(C)C	ethereal
CCC(=O)OC(C)C	sweet
CCC(=O)OC(C)C	pineapple
CCC(=O)OC(C)C	banana
CCC(=O)OC(C)C1=CC=CC=C1	gardenia
CCC(=O)OC(C)C1=CC=CC=C1	green
CCC(=O)OC(C)C1=CC=CC=C1	musty
CCC(=O)OC(C)C1=CC=CC=C1	sweet
CCC(=O)OC(C)C1=CC=CC=C1	floral
CCC(=O)OC(C)C1=CC=CC=C1	rose
CCC(=O)OC(C)C1=CC=CC=C1	weedy
CCC(=O)OC(C)C1=CC=CC=C1	fresh
CCC(=O)OC(C)C1=CC=CC=C1	fruity
CCC(=O)OC(C)C1=CC=CC=C1	tropical
CCC(=O)OC(C)C1=CC=CC=C1	citrus
CCC(=O)OC1=C(CCC1=O)C	nutty
CCC(=O)OC1=C(CCC1=O)C	creamy
CCC(=O)OC1=C(CCC1=O)C	caramel
CCC(=O)OC1=C(CCC1=O)C	buttery
CCC(=O)OC1=C(CCC1=O)C	maple
CCC(=O)OC1=C(OC=CC1=O)C	fruity
CCC(=O)OC1=C(OC=CC1=O)C	sweet
CCC(=O)OC1=C(OC=CC1=O)C	caramel
CCC(=O)OC1=C(OC=CC1=O)C	bready
CCC(=O)OC1=C(OC=CC1=O)C	jammy
CCC(=O)OC1=C(OC=CC1=O)C	strawberry
CCC(=O)OC1=C(OC=CC1=O)C	berry
CCC(=O)OC1=C(OC=CC1=O)C	baked
CCC(=O)OC1=C(OC=CC1=O)C	cookie
CCC(=O)OC1=C(OC=CC1=O)C	pineapple
CCC(=O)OC1=C(OC=CC1=O)C	tropical
CCC(=O)OC1=CC=C(C=C1)C	animal
CCC(=O)OC1=CC=CC=C1OC	fruity
CCC(=O)OC1=CC=CC=C1OC	nutty
CCC(=O)OC1=CC=CC=C1OC	vanilla
CCC(=O)OC1C=CC2C1C3CCC2C3	fruity
CCC(=O)OC1C=CC2C1C3CCC2C3	herbaceous
CCC(=O)OC1C=CC2C1C3CCC2C3	woody
CCC(=O)OC1C=CC2C1C3CCC2C3	jasmine
CCC(=O)OC1C=CC2C1C3CCC2C3	oily
CCC(=O)OC1C=CC2C1C3CCC2C3	basil
CCC(=O)OC1C=CC2C1C3CCC2C3	green
CCC(=O)OC1CC(C2CC(=C(C)C)CC2C(=C1)C)C	rooty
CCC(=O)OC1CC(C2CC(=C(C)C)CC2C(=C1)C)C	woody
CCC(=O)OC1CC(C2CC(=C(C)C)CC2C(=C1)C)C	cedar
CCC(=O)OC1CC(CC=C1C)C(=C)C	minty
CCC(=O)OC1CC(CC=C1C)C(=C)C	sweet
CCC(=O)OC1CC(CC=C1C)C(=C)C	warm
CCC(=O)OC1CC(CC=C1C)C(=C)C	fruity
CCC(=O)OC1CC(CCC1C(C)C)C	herbaceous
CCC(=O)OC1CC(CCC1C(C)C)C	sweet
CCC(=O)OC1CC(CCC1C(C)C)C	floral
CCC(=O)OC1CC(CCC1C(C)C)C	rose
CCC(=O)OC1CC(CCC1C(C)C)C	peony
CCC(=O)OC1CC2CC1C3C2C=CC3	fruity
CCC(=O)OC1CC2CC1C3C2C=CC3	herbaceous
CCC(=O)OC1CC2CC1C3C2C=CC3	woody
CCC(=O)OC1CC2CC1C3C2C=CC3	jasmine
CCC(=O)OC1CC2CC1C3C2C=CC3	oily
CCC(=O)OC1CC2CC1C3C2C=CC3	basil
CCC(=O)OC1CC2CCC1(C2(C)C)C	pungent
CCC(=O)OC1CC2CCC1(C2(C)C)C	pine
CCC(=O)OC1CC2CCC1(C2(C)C)C	camphoraceous
CCC(=O)OC1CC2CCC1(C2(C)C)C	woody
CCC(=O)OC1CC2CCC1(C2(C)C)C	lavender
CCC(=O)OC1CC2CCC1(C2(C)C)C	balsamic
CCC(=O)OC1CC2CCC1(C2(C)C)C	fruity
CCC(=O)OC1CC2CCC1(C2(C)C)C	herbaceous
CCC(=O)OC1CC2CCC1(C2(C)C)C	earthy
CCC(=O)OC1CC2CCC1(C2(C)C)C	herbaceous
CCC(=O)OC1CC2CCC1(C2(C)C)C	floral
CCC(=O)OC1CC2CCC1(C2(C)C)C	vanilla
CCC(=O)OC1CC2CCC1(C2(C)C)C	fruit
CCC(=O)OC1CC2CCC1(C2(C)C)C	turpentine
CCC(=O)OC1CCCCC1	banana
CCC(=O)OC1CCCCC1	pineapple
CCC(=O)OC1CCCCC1	sweet
CCC(=O)OC1CCCCC1	fruity
CCC(=O)OC1CCCCC1	wax
CCC(=O)OC1CCCCC1	green
CCC(=O)OCC	ethereal
CCC(=O)OCC	pineapple
CCC(=O)OCC	sweet
CCC(=O)OCC	winey
CCC(=O)OCC	fruity
CCC(=O)OCC	rummy
CCC(=O)OCC	juicy
CCC(=O)OCC	grape
CCC(=O)OCC	fermented
CCC(=O)OCC	eggy
CCC(=O)OCC(=O)OC(C)C1CCCC(C1)(C)C	musk
CCC(=O)OCC(=O)OC(C)C1CCCC(C1)(C)C	ambrette
CCC(=O)OCC(=O)OC(C)C1CCCC(C1)(C)C	fruity
CCC(=O)OCC(=O)OC(C)C1CCCC(C1)(C)C	berry
CCC(=O)OCC(C)(C)CC1=C(CCC1C(=C)C)C	musk
CCC(=O)OCC(C)(C)CC1=C(CCC1C(=C)C)C	sweet
CCC(=O)OCC(C)(C)CC1=C(CCC1C(=C)C)C	animal
CCC(=O)OCC(C)(C)OC(C)C1CCCC(C1)(C)C	musk
CCC(=O)OCC(C)(C)OC(C)C1CCCC(C1)(C)C	ambrette
CCC(=O)OCC(C)(C)OC(C)C1CCCC(C1)(C)C	fruity
CCC(=O)OCC(C)(C)OC(C)C1CCCC(C1)(C)C	pear
CCC(=O)OCC(C)C	banana
CCC(=O)OCC(C)C	floral
CCC(=O)OCC(C)C	sweet
CCC(=O)OCC(C)C	fruity
CCC(=O)OCC(C)C	green
CCC(=O)OCC(C)C	ethereal
CCC(=O)OCC(C)C	tutti
CCC(=O)OCC(C)C	frutti
CCC(=O)OCC(C)C	rummy
CCC(=O)OCC(C)C	pungent
CCC(=O)OCC(C)C	bubblegum
CCC(=O)OCC(C)C	tropical
CCC(=O)OCC(C)C	estery
CCC(=O)OCC(C)OC(=O)CC	winey
CCC(=O)OCC(C)OC(=O)CC	fruity
CCC(=O)OCC(COC(=O)CC)OC(=O)CC	oily
CCC(=O)OCC(COC(=O)CC)OC(=O)CC	fatty
CCC(=O)OCC(COC(=O)CC)OC(=O)CC	fruity
CCC(=O)OCC(COC(=O)CC)OC(=O)CC	chemical
CCC(=O)OCC=C	apricot
CCC(=O)OCC=C	apple
CCC(=O)OCC=C	fruity
CCC(=O)OCC=C	tropical
CCC(=O)OCC=C	ripe
CCC(=O)OCC=C	ethereal
CCC(=O)OCC=C	sharp
CCC(=O)OCC=C	acrylate
CCC(=O)OCC=C	alliaceous
CCC(=O)OCC=C(C)CCC=C(C)C	floral
CCC(=O)OCC=C(C)CCC=C(C)C	fresh
CCC(=O)OCC=C(C)CCC=C(C)C	wax
CCC(=O)OCC=C(C)CCC=C(C)C	tropical
CCC(=O)OCC=C(C)CCC=C(C)C	fruity
CCC(=O)OCC=C(C)CCC=C(C)C	rose
CCC(=O)OCC=C(C)CCC=C(C)C	sweet
CCC(=O)OCC=C(C)CCC=C(C)C	honey
CCC(=O)OCC=C(C)CCC=C(C)C	vegetable
CCC(=O)OCC=C(C)CCC=C(C)C	powdery
CCC(=O)OCC=C(C)CCC=C(C)C	fruity
CCC(=O)OCC=C(C)CCC=C(C)C	floral
CCC(=O)OCC=C(C)CCC=C(C)C	green
CCC(=O)OCC=C(C)CCC=C(C)C	jammy
CCC(=O)OCC=C(C)CCC=C(C)C	berry
CCC(=O)OCC=C(C)CCC=C(C)C	sweet
CCC(=O)OCC=C(C)CCC=C(C)C	tutti
CCC(=O)OCC=C(C)CCC=C(C)C	frutti
CCC(=O)OCC=C(C)CCC=C(C)C	powdery
CCC(=O)OCC=CC=CC	fruity
CCC(=O)OCC=CC=CC	sweet
CCC(=O)OCC=CC=CC	tropical
CCC(=O)OCC=CC=CC	pineapple
CCC(=O)OCC=CC=CC	winey
CCC(=O)OCC=CC1=CC=CC=C1	sweet
CCC(=O)OCC=CC1=CC=CC=C1	spicy
CCC(=O)OCC=CC1=CC=CC=C1	fruity
CCC(=O)OCC=CC1=CC=CC=C1	balsamic
CCC(=O)OCC=CC1=CC=CC=C1	grape
CCC(=O)OCC=CC1=CC=CC=C1	floral
CCC(=O)OCC=CC1=CC=CC=C1	green
CCC(=O)OCC=CC1=CC=CC=C1	cherry
CCC(=O)OCC=CC1=CC=CC=C1	bubblegum
CCC(=O)OCC1=CC=C(C=C1)OC	herbaceous
CCC(=O)OCC1=CC=C(C=C1)OC	anisic
CCC(=O)OCC1=CC=C(C=C1)OC	cherry
CCC(=O)OCC1=CC=C(C=C1)OC	floral
CCC(=O)OCC1=CC=C(C=C1)OC	fruity
CCC(=O)OCC1=CC=C(C=C1)OC	vanilla
CCC(=O)OCC1=CC=C(C=C1)OC	peach
CCC(=O)OCC1=CC=CC=C1	berry
CCC(=O)OCC1=CC=CC=C1	jasmine
CCC(=O)OCC1=CC=CC=C1	sweet
CCC(=O)OCC1=CC=CC=C1	fruity
CCC(=O)OCC1=CC=CC=C1	floral
CCC(=O)OCC1=CC=CC=C1	banana
CCC(=O)OCC1=CC=CC=C1	balsamic
CCC(=O)OCC1=CC=CC=C1	apple
CCC(=O)OCC1=CC=CC=C1	jammy
CCC(=O)OCC1=CC=CO1	floral
CCC(=O)OCC1=CC=CO1	spicy
CCC(=O)OCC1=CC=CO1	sweet
CCC(=O)OCC1=CC=CO1	fruity
CCC(=O)OCC1=CC=CO1	green
CCC(=O)OCC1=CC=CO1	banana
CCC(=O)OCC1=CC=CO1	oily
CCC(=O)OCC1=CC=CO1	coffee
CCC(=O)OCC1CCCO1	violet
CCC(=O)OCC1CCCO1	leaf
CCC(=O)OCC1CCCO1	oily
CCC(=O)OCC1CCCO1	paint
CCC(=O)OCC1CCCO1	fruity
CCC(=O)OCC1CCCO1	tropical
CCC(=O)OCC1CCCO1	musty
CCC(=O)OCC1CCCO1	nutty
CCC(=O)OCC1CCCO1	fermented
CCC(=O)OCC1CCCO1	fatty
CCC(=O)OCC1CCCO1	banana
CCC(=O)OCC1CCCO1	violet
CCC(=O)OCCC(C)C	apple
CCC(=O)OCCC(C)C	pear
CCC(=O)OCCC(C)C	fruity
CCC(=O)OCCC(C)C	sweet
CCC(=O)OCCC(C)C	banana
CCC(=O)OCCC(C)C	pineapple
CCC(=O)OCCC(C)C	ripe
CCC(=O)OCCC(C)C	tropical
CCC(=O)OCCC(C)C	fruit
CCC(=O)OCCC(C)C	estery
